fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
001,151,1.000000,1.000000,1.000000,1.000000,1,1
001,152,1.000000,1.000000,1.000000,1.000000,1,1
001,153,1.000000,1.000000,1.000000,1.000000,1,1
001,154,1.000000,1.000000,1.000000,1.000000,1,1
001,155,1.000000,1.000000,1.000000,1.000000,1,1
001,156,1.000000,1.000000,1.000000,1.000000,1,1
001,157,1.000000,1.000000,1.000000,1.000000,1,1
001,158,1.000000,1.000000,1.000000,1.000000,1,1
001,159,1.000000,1.000000,1.000000,1.000000,1,1
001,160,1.000000,1.000000,1.000000,1.000000,1,1
001,161,1.000000,1.000000,1.000000,1.000000,1,1
001,162,1.000000,1.000000,1.000000,1.000000,1,1
001,163,1.000000,1.000000,1.000000,1.000000,1,1
001,164,1.000000,1.000000,1.000000,1.000000,1,1
001,165,1.000000,1.000000,1.000000,1.000000,1,1
001,166,1.000000,1.000000,1.000000,1.000000,1,1
001,167,1.000000,1.000000,1.000000,1.000000,1,1
001,168,1.000000,1.000000,1.000000,1.000000,1,1
001,169,1.000000,1.000000,1.000000,1.000000,1,1
001,170,1.000000,1.000000,1.000000,1.000000,1,1
001,171,1.000000,1.000000,1.000000,1.000000,1,1
001,172,1.000000,1.000000,1.000000,1.000000,1,1
001,173,1.000000,1.000000,1.000000,1.000000,1,1
001,174,1.000000,1.000000,1.000000,1.000000,1,1
001,175,1.000000,1.000000,1.000000,1.000000,1,1
001,176,1.000000,1.000000,1.000000,1.000000,1,1
001,177,1.000000,1.000000,1.000000,1.000000,1,1
001,178,1.000000,1.000000,1.000000,1.000000,1,1
001,179,1.000000,1.000000,1.000000,1.000000,1,1
001,180,1.000000,1.000000,1.000000,1.000000,1,1
001,181,1.000000,1.000000,1.000000,1.000000,1,1
001,182,1.000000,1.000000,1.000000,1.000000,1,1
001,183,1.000000,1.000000,1.000000,1.000000,1,1
001,184,1.000000,1.000000,1.000000,1.000000,1,1
001,185,1.000000,1.000000,1.000000,1.000000,1,1
001,186,1.000000,1.000000,1.000000,1.000000,1,1
001,187,1.000000,1.000000,1.000000,1.000000,1,1
001,188,1.000000,1.000000,1.000000,1.000000,1,1
001,189,1.000000,1.000000,1.000000,1.000000,1,1
001,190,1.000000,1.000000,1.000000,1.000000,1,1
001,191,1.000000,1.000000,1.000000,1.000000,1,1
001,192,1.000000,1.000000,1.000000,1.000000,1,1
001,193,1.000000,1.000000,1.000000,1.000000,1,1
001,194,1.000000,1.000000,1.000000,1.000000,1,1
001,195,1.000000,1.000000,1.000000,1.000000,1,1
001,196,1.000000,1.000000,1.000000,1.000000,1,1
001,197,1.000000,1.000000,1.000000,1.000000,1,1
001,198,1.000000,1.000000,1.000000,1.000000,1,1
001,199,1.000000,1.000000,1.000000,1.000000,1,1
002,0,1.000000,1.000000,1.000000,1.000000,1,1
002,1,1.000000,1.000000,1.000000,1.000000,1,1
002,2,1.000000,1.000000,1.000000,1.000000,1,1
002,3,1.000000,1.000000,1.000000,1.000000,1,1
002,4,1.000000,1.000000,1.000000,1.000000,1,1
002,5,1.000000,1.000000,1.000000,1.000000,1,1
002,6,1.000000,1.000000,1.000000,1.000000,1,1
002,7,1.000000,1.000000,1.000000,1.000000,1,1
002,8,1.000000,1.000000,1.000000,1.000000,1,1
002,9,1.000000,1.000000,1.000000,1.000000,1,1
002,10,1.000000,1.000000,1.000000,1.000000,1,1
002,11,1.000000,1.000000,1.000000,1.000000,1,1
002,12,1.000000,1.000000,1.000000,1.000000,1,1
002,13,1.000000,1.000000,1.000000,1.000000,1,1
002,14,1.000000,1.000000,1.000000,1.000000,1,1
002,15,1.000000,1.000000,1.000000,1.000000,1,1
002,16,1.000000,1.000000,1.000000,1.000000,1,1
002,17,1.000000,1.000000,1.000000,1.000000,1,1
002,18,1.000000,1.000000,1.000000,1.000000,1,1
002,19,1.000000,1.000000,1.000000,1.000000,1,1
002,20,1.000000,1.000000,1.000000,1.000000,1,1
002,21,1.000000,1.000000,1.000000,1.000000,1,1
002,22,1.000000,1.000000,1.000000,1.000000,1,1
002,23,1.000000,1.000000,1.000000,1.000000,1,1
002,24,1.000000,1.000000,1.000000,1.000000,1,1
002,25,1.000000,1.000000,1.000000,1.000000,1,1
002,26,1.000000,1.000000,1.000000,1.000000,1,1
002,27,1.000000,1.000000,1.000000,1.000000,1,1
002,28,1.000000,1.000000,1.000000,1.000000,1,1
002,29,1.000000,1.000000,1.000000,1.000000,1,1
002,30,1.000000,1.000000,1.000000,1.000000,1,1
002,31,1.000000,1.000000,1.000000,1.000000,1,1
002,32,1.000000,1.000000,1.000000,1.000000,1,1
002,33,1.000000,1.000000,1.000000,1.000000,1,1
002,34,1.000000,1.000000,1.000000,1.000000,1,1
002,35,1.000000,1.000000,1.000000,1.000000,1,1
002,36,1.000000,1.000000,1.000000,1.000000,1,1
002,37,1.000000,1.000000,1.000000,1.000000,1,1
002,38,1.000000,1.000000,1.000000,1.000000,1,1
002,39,1.000000,1.000000,1.000000,1.000000,1,1
002,40,1.000000,1.000000,1.000000,1.000000,1,1
002,41,1.000000,1.000000,1.000000,1.000000,1,1
002,42,1.000000,1.000000,1.000000,1.000000,1,1
002,43,1.000000,1.000000,1.000000,1.000000,1,1
002,44,1.000000,1.000000,1.000000,1.000000,1,1
002,45,1.000000,1.000000,1.000000,1.000000,1,1
002,46,1.000000,1.000000,1.000000,1.000000,1,1
002,47,1.000000,1.000000,1.000000,1.000000,1,1
002,48,1.000000,1.000000,1.000000,1.000000,1,1
002,49,1.000000,1.000000,1.000000,1.000000,1,1
002,50,1.000000,1.000000,1.000000,1.000000,1,1
002,51,1.000000,1.000000,1.000000,1.000000,1,1
002,52,1.000000,1.000000,1.000000,1.000000,1,1
002,53,1.000000,1.000000,1.000000,1.000000,1,1
002,54,1.000000,1.000000,1.000000,1.000000,1,1
002,55,1.000000,1.000000,1.000000,1.000000,1,1
002,56,1.000000,1.000000,1.000000,1.000000,1,1
002,57,1.000000,1.000000,1.000000,1.000000,1,1
002,58,1.000000,1.000000,1.000000,1.000000,1,1
002,59,1.000000,1.000000,1.000000,1.000000,1,1
002,60,1.000000,1.000000,1.000000,1.000000,1,1
002,61,1.000000,1.000000,1.000000,1.000000,1,1
002,62,1.000000,1.000000,1.000000,1.000000,1,1
002,63,1.000000,1.000000,1.000000,1.000000,1,1
002,64,1.000000,1.000000,1.000000,1.000000,1,1
002,65,1.000000,1.000000,1.000000,1.000000,1,1
002,66,1.000000,1.000000,1.000000,1.000000,1,1
002,67,1.000000,1.000000,1.000000,1.000000,1,1
002,68,1.000000,1.000000,1.000000,1.000000,1,1
002,69,1.000000,1.000000,1.000000,1.000000,1,1
002,70,1.000000,1.000000,1.000000,1.000000,1,1
002,71,1.000000,1.000000,1.000000,1.000000,1,1
002,72,1.000000,1.000000,1.000000,1.000000,1,1
002,73,1.000000,1.000000,1.000000,1.000000,1,1
002,74,1.000000,1.000000,1.000000,1.000000,1,1
002,75,1.000000,1.000000,1.000000,1.000000,1,1
002,76,1.000000,1.000000,1.000000,1.000000,1,1
002,77,1.000000,1.000000,1.000000,1.000000,1,1
002,78,1.000000,1.000000,1.000000,1.000000,1,1
002,79,1.000000,1.000000,1.000000,1.000000,1,1
002,80,1.000000,1.000000,1.000000,1.000000,1,1
002,81,1.000000,1.000000,1.000000,1.000000,1,1
002,82,1.000000,1.000000,1.000000,1.000000,1,1
002,83,1.000000,1.000000,1.000000,1.000000,1,1
002,84,1.000000,1.000000,1.000000,1.000000,1,1
002,85,1.000000,1.000000,1.000000,1.000000,1,1
002,86,1.000000,1.000000,1.000000,1.000000,1,1
002,87,1.000000,1.000000,1.000000,1.000000,1,1
002,88,1.000000,1.000000,1.000000,1.000000,1,1
002,89,1.000000,1.000000,1.000000,1.000000,1,1
002,90,1.000000,1.000000,1.000000,1.000000,1,1
002,91,1.000000,1.000000,1.000000,1.000000,1,1
002,92,1.000000,1.000000,1.000000,1.000000,1,1
002,93,1.000000,1.000000,1.000000,1.000000,1,1
002,94,1.000000,1.000000,1.000000,1.000000,1,1
002,95,1.000000,1.000000,1.000000,1.000000,1,1
002,96,1.000000,1.000000,1.000000,1.000000,1,1
002,97,1.000000,1.000000,1.000000,1.000000,1,1
002,98,1.000000,1.000000,1.000000,1.000000,1,1
002,99,1.000000,1.000000,1.000000,1.000000,1,1
002,100,1.000000,1.000000,1.000000,1.000000,1,1
002,101,1.000000,1.000000,1.000000,1.000000,1,1
002,102,1.000000,1.000000,1.000000,1.000000,1,1
002,103,1.000000,1.000000,1.000000,1.000000,1,1
002,104,1.000000,1.000000,1.000000,1.000000,1,1
002,105,1.000000,1.000000,1.000000,1.000000,1,1
002,106,1.000000,1.000000,1.000000,1.000000,1,1
002,107,1.000000,1.000000,1.000000,1.000000,1,1
002,108,1.000000,1.000000,1.000000,1.000000,1,1
002,109,1.000000,1.000000,1.000000,1.000000,1,1
002,110,1.000000,1.000000,1.000000,1.000000,1,1
002,111,1.000000,1.000000,1.000000,1.000000,1,1
002,112,1.000000,1.000000,1.000000,1.000000,1,1
002,113,1.000000,1.000000,1.000000,1.000000,1,1
002,114,1.000000,1.000000,1.000000,1.000000,1,1
002,115,1.000000,1.000000,1.000000,1.000000,1,1
002,116,1.000000,1.000000,1.000000,1.000000,1,1
002,117,1.000000,1.000000,1.000000,1.000000,1,1
002,118,1.000000,1.000000,1.000000,1.000000,1,1
002,119,1.000000,1.000000,1.000000,1.000000,1,1
002,120,1.000000,1.000000,1.000000,1.000000,1,1
002,121,1.000000,1.000000,1.000000,1.000000,1,1
002,122,1.000000,1.000000,1.000000,1.000000,1,1
002,123,1.000000,1.000000,1.000000,1.000000,1,1
002,124,1.000000,1.000000,1.000000,1.000000,1,1
002,125,1.000000,1.000000,1.000000,1.000000,1,1
002,126,1.000000,1.000000,1.000000,1.000000,1,1
002,127,1.000000,1.000000,1.000000,1.000000,1,1
002,128,1.000000,1.000000,1.000000,1.000000,1,1
002,129,1.000000,1.000000,1.000000,1.000000,1,1
002,130,1.000000,1.000000,1.000000,1.000000,1,1
002,131,1.000000,1.000000,1.000000,1.000000,1,1
002,132,1.000000,1.000000,1.000000,1.000000,1,1
002,133,1.000000,1.000000,1.000000,1.000000,1,1
002,134,1.000000,1.000000,1.000000,1.000000,1,1
002,135,1.000000,1.000000,1.000000,1.000000,1,1
002,136,1.000000,1.000000,1.000000,1.000000,1,1
002,137,1.000000,1.000000,1.000000,1.000000,1,1
002,138,1.000000,1.000000,1.000000,1.000000,1,1
002,139,1.000000,1.000000,1.000000,1.000000,1,1
002,140,1.000000,1.000000,1.000000,1.000000,1,1
002,141,1.000000,1.000000,1.000000,1.000000,1,1
002,142,1.000000,1.000000,1.000000,1.000000,1,1
002,143,1.000000,1.000000,1.000000,1.000000,1,1
002,144,1.000000,1.000000,1.000000,1.000000,1,1
002,145,1.000000,1.000000,1.000000,1.000000,1,1
002,146,1.000000,1.000000,1.000000,1.000000,1,1
002,147,1.000000,1.000000,1.000000,1.000000,1,1
002,148,1.000000,1.000000,1.000000,1.000000,1,1
002,149,1.000000,1.000000,1.000000,1.000000,1,1
002,150,1.000000,1.000000,1.000000,1.000000,1,1
002,151,1.000000,1.000000,1.000000,1.000000,1,1
002,152,1.000000,1.000000,1.000000,1.000000,1,1
002,153,1.000000,1.000000,1.000000,1.000000,1,1
002,154,1.000000,1.000000,1.000000,1.000000,1,1
002,155,1.000000,1.000000,1.000000,1.000000,1,1
002,156,1.000000,1.000000,1.000000,1.000000,1,1
002,157,1.000000,1.000000,1.000000,1.000000,1,1
002,158,1.000000,1.000000,1.000000,1.000000,1,1
002,159,1.000000,1.000000,1.000000,1.000000,1,1
002,160,1.000000,1.000000,1.000000,1.000000,1,1
002,161,1.000000,1.000000,1.000000,1.000000,1,1
002,162,1.000000,1.000000,1.000000,1.000000,1,1
002,163,1.000000,1.000000,1.000000,1.000000,1,1
002,164,1.000000,1.000000,1.000000,1.000000,1,1
002,165,1.000000,1.000000,1.000000,1.000000,1,1
002,166,1.000000,1.000000,1.000000,1.000000,1,1
002,167,1.000000,1.000000,1.000000,1.000000,1,1
002,168,1.000000,1.000000,1.000000,1.000000,1,1
002,169,1.000000,1.000000,1.000000,1.000000,1,1
002,170,1.000000,1.000000,1.000000,1.000000,1,1
002,171,1.000000,1.000000,1.000000,1.000000,1,1
002,172,1.000000,1.000000,1.000000,1.000000,1,1
002,173,1.000000,1.000000,1.000000,1.000000,1,1
002,174,1.000000,1.000000,1.000000,1.000000,1,1
002,175,1.000000,1.000000,1.000000,1.000000,1,1
002,176,1.000000,1.000000,1.000000,1.000000,1,1
002,177,1.000000,1.000000,1.000000,1.000000,1,1
002,178,1.000000,1.000000,1.000000,1.000000,1,1
002,179,1.000000,1.000000,1.000000,1.000000,1,1
002,180,1.000000,1.000000,1.000000,1.000000,1,1
002,181,1.000000,1.000000,1.000000,1.000000,1,1
002,182,1.000000,1.000000,1.000000,1.000000,1,1
002,183,1.000000,1.000000,1.000000,1.000000,1,1
002,184,1.000000,1.000000,1.000000,1.000000,1,1
002,185,1.000000,1.000000,1.000000,1.000000,1,1
002,186,1.000000,1.000000,1.000000,1.000000,1,1
002,187,1.000000,1.000000,1.000000,1.000000,1,1
002,188,1.000000,1.000000,1.000000,1.000000,1,1
002,189,1.000000,1.000000,1.000000,1.000000,1,1
002,190,1.000000,1.000000,1.000000,1.000000,1,1
002,191,1.000000,1.000000,1.000000,1.000000,1,1
002,192,1.000000,1.000000,1.000000,1.000000,1,1
002,193,1.000000,1.000000,1.000000,1.000000,1,1
002,194,1.000000,1.000000,1.000000,1.000000,1,1
002,195,1.000000,1.000000,1.000000,1.000000,1,1
002,196,1.000000,1.000000,1.000000,1.000000,1,1
002,197,1.000000,1.000000,1.000000,1.000000,1,1
002,198,1.000000,1.000000,1.000000,1.000000,1,1
002,199,1.000000,1.000000,1.000000,1.000000,1,1
003,0,1.000000,1.000000,1.000000,1.000000,1,1
003,1,1.000000,1.000000,1.000000,1.000000,1,1
003,2,1.000000,1.000000,1.000000,1.000000,1,1
003,3,1.000000,1.000000,1.000000,1.000000,1,1
003,4,1.000000,1.000000,1.000000,1.000000,1,1
003,5,1.000000,1.000000,1.000000,1.000000,1,1
003,6,1.000000,1.000000,1.000000,1.000000,1,1
003,7,1.000000,1.000000,1.000000,1.000000,1,1
003,8,1.000000,1.000000,1.000000,1.000000,1,1
003,9,1.000000,1.000000,1.000000,1.000000,1,1
003,10,1.000000,1.000000,1.000000,1.000000,1,1
003,11,1.000000,1.000000,1.000000,1.000000,1,1
003,12,1.000000,1.000000,1.000000,1.000000,1,1
003,13,1.000000,1.000000,1.000000,1.000000,1,1
003,14,1.000000,1.000000,1.000000,1.000000,1,1
003,15,1.000000,1.000000,1.000000,1.000000,1,1
003,16,1.000000,1.000000,1.000000,1.000000,1,1
003,17,1.000000,1.000000,1.000000,1.000000,1,1
003,18,1.000000,1.000000,1.000000,1.000000,1,1
003,19,1.000000,1.000000,1.000000,1.000000,1,1
003,20,1.000000,1.000000,1.000000,1.000000,1,1
003,21,1.000000,1.000000,1.000000,1.000000,1,1
003,22,1.000000,1.000000,1.000000,1.000000,1,1
003,23,1.000000,1.000000,1.000000,1.000000,1,1
003,24,1.000000,1.000000,1.000000,1.000000,1,1
003,25,1.000000,1.000000,1.000000,1.000000,1,1
003,26,1.000000,1.000000,1.000000,1.000000,1,1
003,27,1.000000,1.000000,1.000000,1.000000,1,1
003,28,1.000000,1.000000,1.000000,1.000000,1,1
003,29,1.000000,1.000000,1.000000,1.000000,1,1
003,30,1.000000,1.000000,1.000000,1.000000,1,1
003,31,1.000000,1.000000,1.000000,1.000000,1,1
003,32,1.000000,1.000000,1.000000,1.000000,1,1
003,33,1.000000,1.000000,1.000000,1.000000,1,1
003,34,1.000000,1.000000,1.000000,1.000000,1,1
003,35,1.000000,1.000000,1.000000,1.000000,1,1
003,36,1.000000,1.000000,1.000000,1.000000,1,1
003,37,1.000000,1.000000,1.000000,1.000000,1,1
003,38,1.000000,1.000000,1.000000,1.000000,1,1
003,39,1.000000,1.000000,1.000000,1.000000,1,1
003,40,1.000000,1.000000,1.000000,1.000000,1,1
003,41,1.000000,1.000000,1.000000,1.000000,1,1
003,42,1.000000,1.000000,1.000000,1.000000,1,1
003,43,1.000000,1.000000,1.000000,1.000000,1,1
003,44,1.000000,1.000000,1.000000,1.000000,1,1
003,45,1.000000,1.000000,1.000000,1.000000,1,1
003,46,1.000000,1.000000,1.000000,1.000000,1,1
003,47,1.000000,1.000000,1.000000,1.000000,1,1
003,48,1.000000,1.000000,1.000000,1.000000,1,1
003,49,1.000000,1.000000,1.000000,1.000000,1,1
003,50,1.000000,1.000000,1.000000,1.000000,1,1
003,51,1.000000,1.000000,1.000000,1.000000,1,1
003,52,1.000000,1.000000,1.000000,1.000000,1,1
003,53,1.000000,1.000000,1.000000,1.000000,1,1
003,54,1.000000,1.000000,1.000000,1.000000,1,1
003,55,1.000000,1.000000,1.000000,1.000000,1,1
003,56,1.000000,1.000000,1.000000,1.000000,1,1
003,57,1.000000,1.000000,1.000000,1.000000,1,1
003,58,1.000000,1.000000,1.000000,1.000000,1,1
003,59,1.000000,1.000000,1.000000,1.000000,1,1
003,60,1.000000,1.000000,1.000000,1.000000,1,1
003,61,1.000000,1.000000,1.000000,1.000000,1,1
003,62,1.000000,1.000000,1.000000,1.000000,1,1
003,63,1.000000,1.000000,1.000000,1.000000,1,1
003,64,1.000000,1.000000,1.000000,1.000000,1,1
003,65,1.000000,1.000000,1.000000,1.000000,1,1
003,66,1.000000,1.000000,1.000000,1.000000,1,1
003,67,1.000000,1.000000,1.000000,1.000000,1,1
003,68,1.000000,1.000000,1.000000,1.000000,1,1
003,69,1.000000,1.000000,1.000000,1.000000,1,1
003,70,1.000000,1.000000,1.000000,1.000000,1,1
003,71,1.000000,1.000000,1.000000,1.000000,1,1
003,72,1.000000,1.000000,1.000000,1.000000,1,1
003,73,1.000000,1.000000,1.000000,1.000000,1,1
003,74,1.000000,1.000000,1.000000,1.000000,1,1
003,75,1.000000,1.000000,1.000000,1.000000,1,1
003,76,1.000000,1.000000,1.000000,1.000000,1,1
003,77,1.000000,1.000000,1.000000,1.000000,1,1
003,78,1.000000,1.000000,1.000000,1.000000,1,1
003,79,1.000000,1.000000,1.000000,1.000000,1,1
003,80,1.000000,1.000000,1.000000,1.000000,1,1
003,81,1.000000,1.000000,1.000000,1.000000,1,1
003,82,1.000000,1.000000,1.000000,1.000000,1,1
003,83,1.000000,1.000000,1.000000,1.000000,1,1
003,84,1.000000,1.000000,1.000000,1.000000,1,1
003,85,1.000000,1.000000,1.000000,1.000000,1,1
003,86,1.000000,1.000000,1.000000,1.000000,1,1
003,87,1.000000,1.000000,1.000000,1.000000,1,1
003,88,1.000000,1.000000,1.000000,1.000000,1,1
003,89,1.000000,1.000000,1.000000,1.000000,1,1
003,90,1.000000,1.000000,1.000000,1.000000,1,1
003,91,1.000000,1.000000,1.000000,1.000000,1,1
003,92,1.000000,1.000000,1.000000,1.000000,1,1
003,93,1.000000,1.000000,1.000000,1.000000,1,1
003,94,1.000000,1.000000,1.000000,1.000000,1,1
003,95,1.000000,1.000000,1.000000,1.000000,1,1
